"","X","DBCODE","ENTITY","SITECODE","YEAR","MONTH","DAY","HOUR","MINUTE","L2TEMP","REMOVEFLAG","SNOWFLAG","SPASTFLAG","time","cluster","clust_type"
"1871",1871,"SA024",3,333,2011,9,5,18,20,19.9,0,0,0,18.3333333333333,1,"High"
"1872",1872,"SA024",3,333,2011,9,5,18,40,18.8,0,0,0,18.6666666666667,1,"High"
"1873",1873,"SA024",3,333,2011,9,5,19,0,18.1,0,0,0,19,1,"High"
"1874",1874,"SA024",3,333,2011,9,5,19,20,17.8,0,0,0,19.3333333333333,1,"High"
"1875",1875,"SA024",3,333,2011,9,5,19,40,17.2,0,0,0,19.6666666666667,1,"High"
"1876",1876,"SA024",3,333,2011,9,5,20,0,16.9,0,0,0,20,1,"High"
"1877",1877,"SA024",3,333,2011,9,5,20,20,16.4,0,0,0,20.3333333333333,1,"High"
"1878",1878,"SA024",3,333,2011,9,5,20,40,16,0,0,0,20.6666666666667,1,"High"
"1879",1879,"SA024",3,333,2011,9,5,21,0,15.8,0,0,0,21,1,"High"
"1880",1880,"SA024",3,333,2011,9,5,21,20,15.9,0,0,0,21.3333333333333,1,"High"
"1881",1881,"SA024",3,333,2011,9,5,21,40,15.7,0,0,0,21.6666666666667,1,"High"
"1882",1882,"SA024",3,333,2011,9,5,22,0,15.4,0,0,0,22,1,"High"
"1883",1883,"SA024",3,333,2011,9,5,22,20,15.3,0,0,0,22.3333333333333,1,"High"
"1884",1884,"SA024",3,333,2011,9,5,22,40,15.3,0,0,0,22.6666666666667,1,"High"
"1885",1885,"SA024",3,333,2011,9,5,23,0,15.1,0,0,0,23,1,"High"
"1886",1886,"SA024",3,333,2011,9,5,23,20,14.9,0,0,0,23.3333333333333,1,"High"
"1887",1887,"SA024",3,333,2011,9,5,23,40,14.9,0,0,0,23.6666666666667,1,"High"
"1939",1939,"SA024",3,334,2011,9,5,7,0,12,0,0,0,7,1,"High"
"1940",1940,"SA024",3,334,2011,9,5,7,20,11.9,0,0,0,7.33333333333333,1,"High"
"1941",1941,"SA024",3,334,2011,9,5,7,40,12,0,0,0,7.66666666666667,1,"High"
"1942",1942,"SA024",3,334,2011,9,5,8,0,12.2,0,0,0,8,1,"High"
"1943",1943,"SA024",3,334,2011,9,5,8,20,12.3,0,0,0,8.33333333333333,1,"High"
"1944",1944,"SA024",3,334,2011,9,5,8,40,12.9,0,0,0,8.66666666666667,1,"High"
"1945",1945,"SA024",3,334,2011,9,5,9,0,13.6,0,0,0,9,1,"High"
"1946",1946,"SA024",3,334,2011,9,5,9,20,14.2,0,0,0,9.33333333333333,1,"High"
"1947",1947,"SA024",3,334,2011,9,5,9,40,15.4,0,0,0,9.66666666666667,1,"High"
"1948",1948,"SA024",3,334,2011,9,5,10,0,16.3,0,0,0,10,1,"High"
"1949",1949,"SA024",3,334,2011,9,5,10,20,16.7,0,0,0,10.3333333333333,1,"High"
"1950",1950,"SA024",3,334,2011,9,5,10,40,17.2,0,0,0,10.6666666666667,1,"High"
"1951",1951,"SA024",3,334,2011,9,5,11,0,18.1,0,0,0,11,1,"High"
"1952",1952,"SA024",3,334,2011,9,5,11,20,19.3,0,0,0,11.3333333333333,1,"High"
"1953",1953,"SA024",3,334,2011,9,5,11,40,20.1,0,0,0,11.6666666666667,1,"High"
"1954",1954,"SA024",3,334,2011,9,5,12,0,21.2,0,0,0,12,1,"High"
"1955",1955,"SA024",3,334,2011,9,5,12,20,22,0,0,0,12.3333333333333,1,"High"
"1956",1956,"SA024",3,334,2011,9,5,12,40,22.8,0,0,0,12.6666666666667,1,"High"
"1957",1957,"SA024",3,334,2011,9,5,13,0,23.3,0,0,0,13,1,"High"
"1958",1958,"SA024",3,334,2011,9,5,13,20,23.7,0,0,0,13.3333333333333,1,"High"
"1959",1959,"SA024",3,334,2011,9,5,13,40,24.8,0,0,0,13.6666666666667,1,"High"
"1960",1960,"SA024",3,334,2011,9,5,14,0,24.9,0,0,0,14,1,"High"
"1961",1961,"SA024",3,334,2011,9,5,14,20,25.4,0,0,0,14.3333333333333,1,"High"
"1962",1962,"SA024",3,334,2011,9,5,14,40,25.8,0,0,0,14.6666666666667,1,"High"
"1963",1963,"SA024",3,334,2011,9,5,15,0,26,0,0,0,15,1,"High"
"1964",1964,"SA024",3,334,2011,9,5,15,20,26.2,0,0,0,15.3333333333333,1,"High"
"1965",1965,"SA024",3,334,2011,9,5,15,40,26.6,0,0,0,15.6666666666667,1,"High"
"1966",1966,"SA024",3,334,2011,9,5,16,0,26.2,0,0,0,16,1,"High"
"1967",1967,"SA024",3,334,2011,9,5,16,20,25.8,0,0,0,16.3333333333333,1,"High"
"1968",1968,"SA024",3,334,2011,9,5,16,40,25.8,0,0,0,16.6666666666667,1,"High"
"1969",1969,"SA024",3,334,2011,9,5,17,0,24.6,0,0,0,17,1,"High"
"1970",1970,"SA024",3,334,2011,9,5,17,20,24.5,0,0,0,17.3333333333333,1,"High"
"1971",1971,"SA024",3,334,2011,9,5,17,40,24.3,0,0,0,17.6666666666667,1,"High"
"1972",1972,"SA024",3,334,2011,9,5,18,0,23.6,0,0,0,18,1,"High"
"1973",1973,"SA024",3,334,2011,9,5,18,20,23.2,0,0,0,18.3333333333333,1,"High"
"1974",1974,"SA024",3,334,2011,9,5,18,40,22.6,0,0,0,18.6666666666667,1,"High"
"1975",1975,"SA024",3,334,2011,9,5,19,0,22,0,0,0,19,1,"High"
"1976",1976,"SA024",3,334,2011,9,5,19,20,21.4,0,0,0,19.3333333333333,1,"High"
"1977",1977,"SA024",3,334,2011,9,5,19,40,20.7,0,0,0,19.6666666666667,1,"High"
"1978",1978,"SA024",3,334,2011,9,5,20,0,20.1,0,0,0,20,1,"High"
"1979",1979,"SA024",3,334,2011,9,5,20,20,19.6,0,0,0,20.3333333333333,1,"High"
"1980",1980,"SA024",3,334,2011,9,5,20,40,19.1,0,0,0,20.6666666666667,1,"High"
"1981",1981,"SA024",3,334,2011,9,5,21,0,18.5,0,0,0,21,1,"High"
"1982",1982,"SA024",3,334,2011,9,5,21,20,18.2,0,0,0,21.3333333333333,1,"High"
"1983",1983,"SA024",3,334,2011,9,5,21,40,17.8,0,0,0,21.6666666666667,1,"High"
"1984",1984,"SA024",3,334,2011,9,5,22,0,17.2,0,0,0,22,1,"High"
"1985",1985,"SA024",3,334,2011,9,5,22,20,16.9,0,0,0,22.3333333333333,1,"High"
"1986",1986,"SA024",3,334,2011,9,5,22,40,16.6,0,0,0,22.6666666666667,1,"High"
"1987",1987,"SA024",3,334,2011,9,5,23,0,16.2,0,0,0,23,1,"High"
"1988",1988,"SA024",3,334,2011,9,5,23,20,15.9,0,0,0,23.3333333333333,1,"High"
"1989",1989,"SA024",3,334,2011,9,5,23,40,15.6,0,0,0,23.6666666666667,1,"High"
"1990",1990,"SA024",3,27,2011,9,5,7,0,14.9,0,0,0,7,3,"Low"
"1991",1991,"SA024",3,27,2011,9,5,7,20,14.8,0,0,0,7.33333333333333,3,"Low"
"1992",1992,"SA024",3,27,2011,9,5,7,40,14.9,0,0,0,7.66666666666667,3,"Low"
"1993",1993,"SA024",3,27,2011,9,5,8,0,15.3,0,0,0,8,3,"Low"
"1994",1994,"SA024",3,27,2011,9,5,8,20,16,0,0,0,8.33333333333333,3,"Low"
"1995",1995,"SA024",3,27,2011,9,5,8,40,16.3,0,0,0,8.66666666666667,3,"Low"
"1996",1996,"SA024",3,27,2011,9,5,9,0,16.9,0,0,0,9,3,"Low"
"1997",1997,"SA024",3,27,2011,9,5,9,20,17.8,0,0,0,9.33333333333333,3,"Low"
"1998",1998,"SA024",3,27,2011,9,5,9,40,18.4,0,0,0,9.66666666666667,3,"Low"
"1999",1999,"SA024",3,27,2011,9,5,10,0,19.6,0,0,0,10,3,"Low"
"2000",2000,"SA024",3,27,2011,9,5,10,20,21.1,0,0,0,10.3333333333333,3,"Low"
"2001",2001,"SA024",3,27,2011,9,5,10,40,21.9,0,0,0,10.6666666666667,3,"Low"
"2002",2002,"SA024",3,27,2011,9,5,11,0,23.1,0,0,0,11,3,"Low"
"2003",2003,"SA024",3,27,2011,9,5,11,20,24.2,0,0,0,11.3333333333333,3,"Low"
"2004",2004,"SA024",3,27,2011,9,5,11,40,24.8,0,0,0,11.6666666666667,3,"Low"
"2005",2005,"SA024",3,27,2011,9,5,12,0,25.5,0,0,0,12,3,"Low"
"2006",2006,"SA024",3,27,2011,9,5,12,20,26.2,0,0,0,12.3333333333333,3,"Low"
"2007",2007,"SA024",3,27,2011,9,5,12,40,26.8,0,0,0,12.6666666666667,3,"Low"
"2008",2008,"SA024",3,27,2011,9,5,13,0,27,0,0,0,13,3,"Low"
"2009",2009,"SA024",3,27,2011,9,5,13,20,27.1,0,0,0,13.3333333333333,3,"Low"
"2010",2010,"SA024",3,27,2011,9,5,13,40,27.6,0,0,0,13.6666666666667,3,"Low"
"2011",2011,"SA024",3,27,2011,9,5,14,0,27.8,0,0,0,14,3,"Low"
"2012",2012,"SA024",3,27,2011,9,5,14,20,28.2,0,0,0,14.3333333333333,3,"Low"
"2013",2013,"SA024",3,27,2011,9,5,14,40,29.1,0,0,0,14.6666666666667,3,"Low"
"2014",2014,"SA024",3,27,2011,9,5,15,0,28.9,0,0,0,15,3,"Low"
"2015",2015,"SA024",3,27,2011,9,5,15,20,28.5,0,0,0,15.3333333333333,3,"Low"
"2016",2016,"SA024",3,27,2011,9,5,15,40,27.7,0,0,0,15.6666666666667,3,"Low"
"2017",2017,"SA024",3,27,2011,9,5,16,0,26.4,0,0,0,16,3,"Low"
"2018",2018,"SA024",3,27,2011,9,5,16,20,25.4,0,0,0,16.3333333333333,3,"Low"
"2019",2019,"SA024",3,27,2011,9,5,16,40,24.7,0,0,0,16.6666666666667,3,"Low"
"2020",2020,"SA024",3,27,2011,9,5,17,0,24,0,0,0,17,3,"Low"
"2021",2021,"SA024",3,27,2011,9,5,17,20,23.3,0,0,0,17.3333333333333,3,"Low"
"2022",2022,"SA024",3,27,2011,9,5,17,40,22.8,0,0,0,17.6666666666667,3,"Low"
"2023",2023,"SA024",3,27,2011,9,5,18,0,22.4,0,0,0,18,3,"Low"
"2024",2024,"SA024",3,27,2011,9,5,18,20,21.8,0,0,0,18.3333333333333,3,"Low"
"2025",2025,"SA024",3,27,2011,9,5,18,40,21.5,0,0,0,18.6666666666667,3,"Low"
"2026",2026,"SA024",3,27,2011,9,5,19,0,21.1,0,0,0,19,3,"Low"
"2027",2027,"SA024",3,27,2011,9,5,19,20,20.7,0,0,0,19.3333333333333,3,"Low"
"2028",2028,"SA024",3,27,2011,9,5,19,40,20.5,0,0,0,19.6666666666667,3,"Low"
"2029",2029,"SA024",3,27,2011,9,5,20,0,19.9,0,0,0,20,3,"Low"
"2030",2030,"SA024",3,27,2011,9,5,20,20,19.5,0,0,0,20.3333333333333,3,"Low"
"2031",2031,"SA024",3,27,2011,9,5,20,40,19,0,0,0,20.6666666666667,3,"Low"
"2032",2032,"SA024",3,27,2011,9,5,21,0,18.7,0,0,0,21,3,"Low"
"2033",2033,"SA024",3,27,2011,9,5,21,20,18.4,0,0,0,21.3333333333333,3,"Low"
"2034",2034,"SA024",3,27,2011,9,5,21,40,18.1,0,0,0,21.6666666666667,3,"Low"
"2035",2035,"SA024",3,27,2011,9,5,22,0,18,0,0,0,22,3,"Low"
"2036",2036,"SA024",3,27,2011,9,5,22,20,17.8,0,0,0,22.3333333333333,3,"Low"
"2037",2037,"SA024",3,27,2011,9,5,22,40,17.7,0,0,0,22.6666666666667,3,"Low"
"2038",2038,"SA024",3,27,2011,9,5,23,0,17.5,0,0,0,23,3,"Low"
"2039",2039,"SA024",3,27,2011,9,5,23,20,17.3,0,0,0,23.3333333333333,3,"Low"
"2040",2040,"SA024",3,27,2011,9,5,23,40,17,0,0,0,23.6666666666667,3,"Low"
"2041",2041,"SA024",3,335,2011,9,5,7,0,11.9,0,0,0,7,1,"High"
"2042",2042,"SA024",3,335,2011,9,5,7,20,11.9,0,0,0,7.33333333333333,1,"High"
"2043",2043,"SA024",3,335,2011,9,5,7,40,11.9,0,0,0,7.66666666666667,1,"High"
"2044",2044,"SA024",3,335,2011,9,5,8,0,12.4,0,0,0,8,1,"High"
"2045",2045,"SA024",3,335,2011,9,5,8,20,13,0,0,0,8.33333333333333,1,"High"
"2046",2046,"SA024",3,335,2011,9,5,8,40,13.8,0,0,0,8.66666666666667,1,"High"
"2047",2047,"SA024",3,335,2011,9,5,9,0,14.5,0,0,0,9,1,"High"
"2048",2048,"SA024",3,335,2011,9,5,9,20,15.3,0,0,0,9.33333333333333,1,"High"
"2049",2049,"SA024",3,335,2011,9,5,9,40,16.7,0,0,0,9.66666666666667,1,"High"
"2050",2050,"SA024",3,335,2011,9,5,10,0,17.4,0,0,0,10,1,"High"
"2051",2051,"SA024",3,335,2011,9,5,10,20,17.6,0,0,0,10.3333333333333,1,"High"
"2052",2052,"SA024",3,335,2011,9,5,10,40,18.3,0,0,0,10.6666666666667,1,"High"
"2053",2053,"SA024",3,335,2011,9,5,11,0,19.5,0,0,0,11,1,"High"
"2054",2054,"SA024",3,335,2011,9,5,11,20,22,0,0,0,11.3333333333333,1,"High"
"2055",2055,"SA024",3,335,2011,9,5,11,40,23.8,0,0,0,11.6666666666667,1,"High"
"2056",2056,"SA024",3,335,2011,9,5,12,0,23.8,0,0,0,12,1,"High"
"2057",2057,"SA024",3,335,2011,9,5,12,20,24.7,0,0,0,12.3333333333333,1,"High"
"2058",2058,"SA024",3,335,2011,9,5,12,40,25.7,0,0,0,12.6666666666667,1,"High"
"2059",2059,"SA024",3,335,2011,9,5,13,0,27.1,0,0,0,13,1,"High"
"2060",2060,"SA024",3,335,2011,9,5,13,20,28.7,0,0,0,13.3333333333333,1,"High"
"2061",2061,"SA024",3,335,2011,9,5,13,40,31.5,0,0,0,13.6666666666667,1,"High"
"2062",2062,"SA024",3,335,2011,9,5,14,0,33.8,0,0,0,14,1,"High"
"2063",2063,"SA024",3,335,2011,9,5,14,20,31.2,0,0,0,14.3333333333333,1,"High"
"2064",2064,"SA024",3,335,2011,9,5,14,40,30.2,0,0,0,14.6666666666667,1,"High"
"2065",2065,"SA024",3,335,2011,9,5,15,0,30.2,0,0,0,15,1,"High"
"2066",2066,"SA024",3,335,2011,9,5,15,20,30.5,0,0,0,15.3333333333333,1,"High"
"2067",2067,"SA024",3,335,2011,9,5,15,40,28.8,0,0,0,15.6666666666667,1,"High"
"2068",2068,"SA024",3,335,2011,9,5,16,0,27.7,0,0,0,16,1,"High"
"2069",2069,"SA024",3,335,2011,9,5,16,20,27,0,0,0,16.3333333333333,1,"High"
"2070",2070,"SA024",3,335,2011,9,5,16,40,26.4,0,0,0,16.6666666666667,1,"High"
"2071",2071,"SA024",3,335,2011,9,5,17,0,26,0,0,0,17,1,"High"
"2072",2072,"SA024",3,335,2011,9,5,17,20,25.9,0,0,0,17.3333333333333,1,"High"
"2073",2073,"SA024",3,335,2011,9,5,17,40,24.7,0,0,0,17.6666666666667,1,"High"
"2074",2074,"SA024",3,335,2011,9,5,18,0,24.3,0,0,0,18,1,"High"
"2075",2075,"SA024",3,335,2011,9,5,18,20,23.8,0,0,0,18.3333333333333,1,"High"
"2076",2076,"SA024",3,335,2011,9,5,18,40,23.2,0,0,0,18.6666666666667,1,"High"
"2077",2077,"SA024",3,335,2011,9,5,19,0,22.5,0,0,0,19,1,"High"
"2078",2078,"SA024",3,335,2011,9,5,19,20,21.9,0,0,0,19.3333333333333,1,"High"
"2079",2079,"SA024",3,335,2011,9,5,19,40,20.9,0,0,0,19.6666666666667,1,"High"
"2080",2080,"SA024",3,335,2011,9,5,20,0,20,0,0,0,20,1,"High"
"2081",2081,"SA024",3,335,2011,9,5,20,20,19.2,0,0,0,20.3333333333333,1,"High"
"2082",2082,"SA024",3,335,2011,9,5,20,40,18.8,0,0,0,20.6666666666667,1,"High"
"2083",2083,"SA024",3,335,2011,9,5,21,0,18.1,0,0,0,21,1,"High"
"2084",2084,"SA024",3,335,2011,9,5,21,20,17.6,0,0,0,21.3333333333333,1,"High"
"2085",2085,"SA024",3,335,2011,9,5,21,40,17.4,0,0,0,21.6666666666667,1,"High"
"2086",2086,"SA024",3,335,2011,9,5,22,0,17.1,0,0,0,22,1,"High"
"2087",2087,"SA024",3,335,2011,9,5,22,20,16.5,0,0,0,22.3333333333333,1,"High"
"2088",2088,"SA024",3,335,2011,9,5,22,40,16.2,0,0,0,22.6666666666667,1,"High"
"2089",2089,"SA024",3,335,2011,9,5,23,0,15.8,0,0,0,23,1,"High"
"2090",2090,"SA024",3,335,2011,9,5,23,20,15.4,0,0,0,23.3333333333333,1,"High"
"2091",2091,"SA024",3,335,2011,9,5,23,40,15.2,0,0,0,23.6666666666667,1,"High"
"2092",2092,"SA024",3,28,2011,9,5,7,0,14.6,0,0,0,7,3,"Low"
"2093",2093,"SA024",3,28,2011,9,5,7,20,14.6,0,0,0,7.33333333333333,3,"Low"
"2094",2094,"SA024",3,28,2011,9,5,7,40,14.8,0,0,0,7.66666666666667,3,"Low"
"2095",2095,"SA024",3,28,2011,9,5,8,0,15.1,0,0,0,8,3,"Low"
"2096",2096,"SA024",3,28,2011,9,5,8,20,15.8,0,0,0,8.33333333333333,3,"Low"
"2097",2097,"SA024",3,28,2011,9,5,8,40,16.1,0,0,0,8.66666666666667,3,"Low"
"2098",2098,"SA024",3,28,2011,9,5,9,0,16.4,0,0,0,9,3,"Low"
"2099",2099,"SA024",3,28,2011,9,5,9,20,17.3,0,0,0,9.33333333333333,3,"Low"
"2100",2100,"SA024",3,28,2011,9,5,9,40,18.1,0,0,0,9.66666666666667,3,"Low"
"2101",2101,"SA024",3,28,2011,9,5,10,0,18.8,0,0,0,10,3,"Low"
"2102",2102,"SA024",3,28,2011,9,5,10,20,19.3,0,0,0,10.3333333333333,3,"Low"
"2103",2103,"SA024",3,28,2011,9,5,10,40,19.9,0,0,0,10.6666666666667,3,"Low"
"2104",2104,"SA024",3,28,2011,9,5,11,0,20.3,0,0,0,11,3,"Low"
"2105",2105,"SA024",3,28,2011,9,5,11,20,21.2,0,0,0,11.3333333333333,3,"Low"
"2106",2106,"SA024",3,28,2011,9,5,11,40,21.8,0,0,0,11.6666666666667,3,"Low"
"2107",2107,"SA024",3,28,2011,9,5,12,0,22.3,0,0,0,12,3,"Low"
"2108",2108,"SA024",3,28,2011,9,5,12,20,22.9,0,0,0,12.3333333333333,3,"Low"
"2109",2109,"SA024",3,28,2011,9,5,12,40,23.6,0,0,0,12.6666666666667,3,"Low"
"2110",2110,"SA024",3,28,2011,9,5,13,0,24,0,0,0,13,3,"Low"
"2111",2111,"SA024",3,28,2011,9,5,13,20,24.7,0,0,0,13.3333333333333,3,"Low"
"2112",2112,"SA024",3,28,2011,9,5,13,40,25.2,0,0,0,13.6666666666667,3,"Low"
"2113",2113,"SA024",3,28,2011,9,5,14,0,25,0,0,0,14,3,"Low"
"2114",2114,"SA024",3,28,2011,9,5,14,20,25.2,0,0,0,14.3333333333333,3,"Low"
"2115",2115,"SA024",3,28,2011,9,5,14,40,25.3,0,0,0,14.6666666666667,3,"Low"
"2116",2116,"SA024",3,28,2011,9,5,15,0,25.1,0,0,0,15,3,"Low"
"2117",2117,"SA024",3,28,2011,9,5,15,20,24.8,0,0,0,15.3333333333333,3,"Low"
"2118",2118,"SA024",3,28,2011,9,5,15,40,24.5,0,0,0,15.6666666666667,3,"Low"
"2119",2119,"SA024",3,28,2011,9,5,16,0,24.3,0,0,0,16,3,"Low"
"2120",2120,"SA024",3,28,2011,9,5,16,20,23.6,0,0,0,16.3333333333333,3,"Low"
"2121",2121,"SA024",3,28,2011,9,5,16,40,22.8,0,0,0,16.6666666666667,3,"Low"
"2122",2122,"SA024",3,28,2011,9,5,17,0,22.1,0,0,0,17,3,"Low"
"2123",2123,"SA024",3,28,2011,9,5,17,20,21.6,0,0,0,17.3333333333333,3,"Low"
"2124",2124,"SA024",3,28,2011,9,5,17,40,21.1,0,0,0,17.6666666666667,3,"Low"
"2125",2125,"SA024",3,28,2011,9,5,18,0,20.6,0,0,0,18,3,"Low"
"2126",2126,"SA024",3,28,2011,9,5,18,20,20.1,0,0,0,18.3333333333333,3,"Low"
"2127",2127,"SA024",3,28,2011,9,5,18,40,19.8,0,0,0,18.6666666666667,3,"Low"
"2128",2128,"SA024",3,28,2011,9,5,19,0,19.4,0,0,0,19,3,"Low"
"2129",2129,"SA024",3,28,2011,9,5,19,20,19.1,0,0,0,19.3333333333333,3,"Low"
"2130",2130,"SA024",3,28,2011,9,5,19,40,18.8,0,0,0,19.6666666666667,3,"Low"
"2131",2131,"SA024",3,28,2011,9,5,20,0,18.5,0,0,0,20,3,"Low"
"2132",2132,"SA024",3,28,2011,9,5,20,20,18.3,0,0,0,20.3333333333333,3,"Low"
"2133",2133,"SA024",3,28,2011,9,5,20,40,18,0,0,0,20.6666666666667,3,"Low"
"2134",2134,"SA024",3,28,2011,9,5,21,0,17.9,0,0,0,21,3,"Low"
"2135",2135,"SA024",3,28,2011,9,5,21,20,17.6,0,0,0,21.3333333333333,3,"Low"
"2136",2136,"SA024",3,28,2011,9,5,21,40,17.5,0,0,0,21.6666666666667,3,"Low"
"2137",2137,"SA024",3,28,2011,9,5,22,0,17.3,0,0,0,22,3,"Low"
"2138",2138,"SA024",3,28,2011,9,5,22,20,17.1,0,0,0,22.3333333333333,3,"Low"
"2139",2139,"SA024",3,28,2011,9,5,22,40,16.9,0,0,0,22.6666666666667,3,"Low"
"2140",2140,"SA024",3,28,2011,9,5,23,0,16.8,0,0,0,23,3,"Low"
"2141",2141,"SA024",3,28,2011,9,5,23,20,16.6,0,0,0,23.3333333333333,3,"Low"
"2142",2142,"SA024",3,28,2011,9,5,23,40,16.4,0,0,0,23.6666666666667,3,"Low"
"2143",2143,"SA024",3,336,2011,9,5,7,0,13.5,0,0,0,7,3,"Low"
"2144",2144,"SA024",3,336,2011,9,5,7,20,13.5,0,0,0,7.33333333333333,3,"Low"
"2145",2145,"SA024",3,336,2011,9,5,7,40,13.5,0,0,0,7.66666666666667,3,"Low"
"2146",2146,"SA024",3,336,2011,9,5,8,0,13.6,0,0,0,8,3,"Low"
"2147",2147,"SA024",3,336,2011,9,5,8,20,13.8,0,0,0,8.33333333333333,3,"Low"
"2148",2148,"SA024",3,336,2011,9,5,8,40,14.2,0,0,0,8.66666666666667,3,"Low"
"2149",2149,"SA024",3,336,2011,9,5,9,0,14.8,0,0,0,9,3,"Low"
"2150",2150,"SA024",3,336,2011,9,5,9,20,15.7,0,0,0,9.33333333333333,3,"Low"
"2151",2151,"SA024",3,336,2011,9,5,9,40,16.8,0,0,0,9.66666666666667,3,"Low"
"2152",2152,"SA024",3,336,2011,9,5,10,0,17.8,0,0,0,10,3,"Low"
"2153",2153,"SA024",3,336,2011,9,5,10,20,17.9,0,0,0,10.3333333333333,3,"Low"
"2154",2154,"SA024",3,336,2011,9,5,10,40,18.2,0,0,0,10.6666666666667,3,"Low"
"2155",2155,"SA024",3,336,2011,9,5,11,0,19.2,0,0,0,11,3,"Low"
"2156",2156,"SA024",3,336,2011,9,5,11,20,20.6,0,0,0,11.3333333333333,3,"Low"
"2157",2157,"SA024",3,336,2011,9,5,11,40,22.8,0,0,0,11.6666666666667,3,"Low"
"2158",2158,"SA024",3,336,2011,9,5,12,0,25,0,0,0,12,3,"Low"
"2159",2159,"SA024",3,336,2011,9,5,12,20,25.8,0,0,0,12.3333333333333,3,"Low"
"2160",2160,"SA024",3,336,2011,9,5,12,40,26,0,0,0,12.6666666666667,3,"Low"
"2161",2161,"SA024",3,336,2011,9,5,13,0,26.9,0,0,0,13,3,"Low"
"2162",2162,"SA024",3,336,2011,9,5,13,20,27.7,0,0,0,13.3333333333333,3,"Low"
"2163",2163,"SA024",3,336,2011,9,5,13,40,28.3,0,0,0,13.6666666666667,3,"Low"
"2164",2164,"SA024",3,336,2011,9,5,14,0,28.6,0,0,0,14,3,"Low"
"2165",2165,"SA024",3,336,2011,9,5,14,20,28.9,0,0,0,14.3333333333333,3,"Low"
"2166",2166,"SA024",3,336,2011,9,5,14,40,29,0,0,0,14.6666666666667,3,"Low"
"2167",2167,"SA024",3,336,2011,9,5,15,0,29,0,0,0,15,3,"Low"
"2168",2168,"SA024",3,336,2011,9,5,15,20,29.2,0,0,0,15.3333333333333,3,"Low"
"2169",2169,"SA024",3,336,2011,9,5,15,40,28.2,0,0,0,15.6666666666667,3,"Low"
"2170",2170,"SA024",3,336,2011,9,5,16,0,28.7,0,0,0,16,3,"Low"
"2171",2171,"SA024",3,336,2011,9,5,16,20,28.7,0,0,0,16.3333333333333,3,"Low"
"2172",2172,"SA024",3,336,2011,9,5,16,40,28.4,0,0,0,16.6666666666667,3,"Low"
"2173",2173,"SA024",3,336,2011,9,5,17,0,26.5,0,0,0,17,3,"Low"
"2174",2174,"SA024",3,336,2011,9,5,17,20,25.5,0,0,0,17.3333333333333,3,"Low"
"2175",2175,"SA024",3,336,2011,9,5,17,40,24.8,0,0,0,17.6666666666667,3,"Low"
"2176",2176,"SA024",3,336,2011,9,5,18,0,24.4,0,0,0,18,3,"Low"
"2177",2177,"SA024",3,336,2011,9,5,18,20,23.9,0,0,0,18.3333333333333,3,"Low"
"2178",2178,"SA024",3,336,2011,9,5,18,40,23.4,0,0,0,18.6666666666667,3,"Low"
"2179",2179,"SA024",3,336,2011,9,5,19,0,22.7,0,0,0,19,3,"Low"
"2180",2180,"SA024",3,336,2011,9,5,19,20,22.2,0,0,0,19.3333333333333,3,"Low"
"2181",2181,"SA024",3,336,2011,9,5,19,40,21.5,0,0,0,19.6666666666667,3,"Low"
"2182",2182,"SA024",3,336,2011,9,5,20,0,20.7,0,0,0,20,3,"Low"
"2183",2183,"SA024",3,336,2011,9,5,20,20,19.9,0,0,0,20.3333333333333,3,"Low"
"2184",2184,"SA024",3,336,2011,9,5,20,40,19.4,0,0,0,20.6666666666667,3,"Low"
"2185",2185,"SA024",3,336,2011,9,5,21,0,18.9,0,0,0,21,3,"Low"
"2186",2186,"SA024",3,336,2011,9,5,21,20,18.4,0,0,0,21.3333333333333,3,"Low"
"2187",2187,"SA024",3,336,2011,9,5,21,40,18,0,0,0,21.6666666666667,3,"Low"
"2188",2188,"SA024",3,336,2011,9,5,22,0,17.7,0,0,0,22,3,"Low"
"2189",2189,"SA024",3,336,2011,9,5,22,20,17.4,0,0,0,22.3333333333333,3,"Low"
"2190",2190,"SA024",3,336,2011,9,5,22,40,17.2,0,0,0,22.6666666666667,3,"Low"
"2191",2191,"SA024",3,336,2011,9,5,23,0,16.8,0,0,0,23,3,"Low"
"2192",2192,"SA024",3,336,2011,9,5,23,20,16.4,0,0,0,23.3333333333333,3,"Low"
"2193",2193,"SA024",3,336,2011,9,5,23,40,16.1,0,0,0,23.6666666666667,3,"Low"
"2194",2194,"SA024",3,337,2011,9,5,7,0,15,0,0,0,7,1,"High"
"2195",2195,"SA024",3,337,2011,9,5,7,20,15.1,0,0,0,7.33333333333333,1,"High"
"2196",2196,"SA024",3,337,2011,9,5,7,40,15.5,0,0,0,7.66666666666667,1,"High"
"2197",2197,"SA024",3,337,2011,9,5,8,0,15.7,0,0,0,8,1,"High"
"2198",2198,"SA024",3,337,2011,9,5,8,20,15.8,0,0,0,8.33333333333333,1,"High"
"2199",2199,"SA024",3,337,2011,9,5,8,40,16,0,0,0,8.66666666666667,1,"High"
"2200",2200,"SA024",3,337,2011,9,5,9,0,16,0,0,0,9,1,"High"
"2201",2201,"SA024",3,337,2011,9,5,9,20,16.6,0,0,0,9.33333333333333,1,"High"
"2202",2202,"SA024",3,337,2011,9,5,9,40,17.5,0,0,0,9.66666666666667,1,"High"
